kr_id,kr_subsection,old_id,authorityID,json_key,title,category,alt
KR6k0087,KR6k,X38n0680,CA0000998,X0680,梵網菩薩戒經義疏發隱事義,律部類,
KR6k0088,KR6k,X38n0681,CA0000999,X0681,梵網菩薩戒經義疏發隱問辯,律部類,
KR6k0089,KR6k,X38n0682,CA0000974,X0682,梵網經記,律部類,
KR6k0090,KR6k,X38n0683,CA0000977,X0683,梵網經菩薩戒本私記,律部類,
KR6k0091,KR6k,X38n0686,CA0000981,X0686,梵網經菩薩戒本述記,律部類,
KR6k0092,KR6k,X38n0687,CA0000979,X0687,梵網經菩薩戒本疏,律部類,
KR6k0093,KR6k,X38n0690,CA0000987,X0690,梵網經菩薩戒疏,律部類,
KR6k0094,KR6k,X38n0691,CA0000989,X0691,梵網經菩薩戒注,律部類,
KR6k0095,KR6k,X38n0692,CA0000988,X0692,菩薩戒疏隨見錄,律部類,
KR6k0096,KR6k,X38n0693,CA0000991,X0693,梵網經玄義,律部類,
KR6k0097,KR6k,X38n0694,CA0000973,X0694,梵網經合註,律部類,
KR6k0098,KR6k,X38n0695,CA0000986,X0695,梵網經菩薩戒略疏,律部類,
KR6k0099,KR6k,X38n0696,CA0005329,X0696,半月誦菩薩戒儀式註,律部類,
KR6k0100,KR6k,X38n0697,CA0000992,X0697,梵網經直解,律部類,
KR6k0101,KR6k,X38n0698,CA0000993,X0698,梵網經直解事義,律部類,
KR6k0102,KR6k,X39n0699,CA0000990,X0699,梵網經順硃,律部類,
KR6k0103,KR6k,X39n0700,CA0000983,X0700,梵網經菩薩戒初津,律部類,
KR6k0104,KR6k,T85n2797,CA0004817,T2797,梵網經述記卷第一,"律部類,敦煌寫本部類",
KR6k0105,KR6k,T24n1485,CA0002466,T1485,菩薩瓔珞本業經,律部類,
KR6k0106,KR6k,T85n2798,CA0004818,T2798,本業瓔珞經疏,"律部類,敦煌寫本部類",
KR6k0107,KR6k,X39n0705,CA0003790,X0705,瓔珞本業經疏,律部類,
KR6k0108,KR6k,T24n1486,CA0003174,T1486,受十善戒經,律部類,
KR6k0109,KR6k,T24n1487,CA0002442,T1487,佛說菩薩內戒經,律部類,
KR6k0110,KR6k,T24n1488,CA0003806,T1488,優婆塞戒經,律部類,
KR6k0111,KR6k,T24n1489,CA0002592,T1489,清淨毘尼方廣經,律部類,
KR6k0112,KR6k,T24n1490,CA0001524,T1490,寂調音所問經,律部類,
KR6k0113,KR6k,T24n1491,CA0002469,T1491,菩薩藏經,律部類,
KR6k0114,KR6k,T24n1492,CA0002926,T1492,佛說舍利弗悔過經,律部類,
KR6k0115,KR6k,T24n1493,CA0002716,T1493,大乘三聚懺悔經,律部類,
KR6k0116,KR6k,T24n1494,CA0001866,T1494,佛說淨業障經,律部類,
KR6k0117,KR6k,T24n1495,CA0002903,T1495,善恭敬經,律部類,
KR6k0118,KR6k,T24n1496,CA0004054,T1496,佛說正恭敬經,律部類,
KR6k0119,KR6k,T24n1497,CA0001587,T1497,佛說大乘戒經,律部類,
KR6k0120,KR6k,T24n1498,CA0000124,T1498,佛說八種長養功德經,律部類,
KR6k0121,KR6k,T24n1499,CA0002437,T1499,菩薩戒羯磨文,律部類,
KR6k0122,KR6k,T24n1500,CA0002434,T1500,菩薩戒本,律部類,
KR6k0123,KR6k,T24n1501,CA0002431,T1501,菩薩戒本,律部類,
KR6k0124,KR6k,T24n1502,CA0002457,T1502,菩薩受齋經,律部類,
KR6k0125,KR6k,T24n1503,CA0002468,T1503,優婆塞五戒威儀經,律部類,
KR6k0126,KR6k,T24n1504,CA0002461,T1504,菩薩五法懺悔文,律部類,
KR6k0128,KR6k,T40n1804,CA0002804,T1804,四分律刪繁補闕行事鈔,律部類,
KR6k0129,KR6k,T40n1805,CA0002815,T1805,四分律行事鈔資持記,律部類,
KR6k0131,KR6k,T40n1806,CA0002789,T1806,四分律比丘含注戒本,律部類,
KR6k0132,KR6k,T40n1807,CA0002777,T1807,四分比丘戒本疏,律部類,
KR6k0133,KR6k,T85n2787,CA0004807,T2787,四分戒本疏卷第一．第二．第三,"律部類,敦煌寫本部類",
KR6k0134,KR6k,T85n2788,CA0004808,T2788,律戒本疏,"律部類,敦煌寫本部類",
KR6k0135,KR6k,T85n2789,CA0004809,T2789,律戒本疏,"律部類,敦煌寫本部類",
KR6k0136,KR6k,T85n2790,CA0004810,T2790,律雜抄,"律部類,敦煌寫本部類",
KR6k0137,KR6k,T85n2791,CA0004811,T2791,宗四分比丘隨門要略行儀,"律部類,敦煌寫本部類",
KR6k0138,KR6k,T85n2792,CA0004812,T2792,毘尼心,"律部類,敦煌寫本部類",
KR6k0139,KR6k,T85n2793,CA0004813,T2793,三部律抄,"律部類,敦煌寫本部類",
KR6k0140,KR6k,T85n2794,CA0004814,T2794,律抄,"律部類,敦煌寫本部類",
KR6k0141,KR6k,T85n2795,CA0004815,T2795,四部律并論要用抄,"律部類,敦煌寫本部類",
KR6k0142,KR6k,T85n2796,CA0004816,T2796,律抄第三卷手決,"律部類,敦煌寫本部類",
KR6k0143,KR6k,X39n0708,CA0002395,X0708,毗尼珍敬錄,律部類,
KR6k0144,KR6k,X39n0712,CA0002792,X0712,四分律含注戒本疏發揮記,律部類,
KR6k0145,KR6k,X39n0713,CA0002793,X0713,四分律含注戒本疏科,律部類,
KR6k0146,KR6k,X39n0714,CA0002794,X0714,四分律含注戒本疏行宗記,律部類,
KR6k0147,KR6k,X40n0715,CA0002786,X0715,釋四分戒本序,律部類,
KR6k0148,KR6k,X40n0716,CA0002787,X0716,四分戒本緣起事義,律部類,
KR6k0149,KR6k,X40n0717,CA0002785,X0717,四分戒本如釋,律部類,
KR6k0150,KR6k,X40n0718,CA0002788,X0718,四分戒本約義,律部類,
KR6k0151,KR6k,X40n0719,CA0002392,X0719,重治毗尼事義集要,律部類,
KR6k0152,KR6k,X40n0720,CA0002386,X0720,毗尼關要,律部類,
KR6k0153,KR6k,X40n0721,CA0002387,X0721,毗尼關要事義,律部類,
KR6k0154,KR6k,X40n0723,CA0002779,X0723,四分比丘尼鈔科,律部類,
KR6k0155,KR6k,X40n0724,CA0002778,X0724,四分比丘尼鈔,律部類,
KR6k0156,KR6k,X40n0726,CA0002798,X0726,四分律隨機羯磨疏正源記,律部類,
KR6k0157,KR6k,X41n0727,CA0002803,X0727,四分律刪補隨機羯磨疏科,律部類,
KR6k0158,KR6k,X41n0728,CA0002802,X0728,四分律刪補隨機羯磨疏濟緣記,律部類,
KR6k0159,KR6k,X41n0729,CA0001574,X0729,羯磨經序解,律部類,
KR6k0160,KR6k,X41n0730,CA0002394,X0730,毗尼作持續釋,律部類,
KR6k0161,KR6k,X41n0731,CA0002809,X0731,四分律疏,律部類,
KR6k0162,KR6k,X41n0732,CA0002797,X0732,四分律搜玄錄,律部類,
KR6k0163,KR6k,X42n0733,CA0002811,X0733,四分律疏飾宗義記,律部類,
KR6k0164,KR6k,X42n0734,CA0002810,X0734,四分律疏,律部類,
KR6k0165,KR6k,X42n0735,CA0002795,X0735,四分律開宗記,律部類,
KR6k0166,KR6k,X42n0736,CA0002814,X0736,四分律行事鈔批,律部類,
KR6k0167,KR6k,X43n0737,CA0002812,X0737,四分律行事鈔簡正記,律部類,
KR6k0168,KR6k,X43n0738,CA0002813,X0738,四分律行事鈔科,律部類,
KR6k0169,KR6k,X44n0740,CA0002818,X0740,資持記序解并五例講義,律部類,
KR6k0170,KR6k,X44n0741,CA0002816,X0741,行事鈔諸家記標目,律部類,
KR6k0171,KR6k,X44n0742,CA0002817,X0742,資持記立題拾義,律部類,
KR6k0172,KR6k,X44n0743,CA0002393,X0743,毗尼討要,律部類,
KR6k0173,KR6k,X44n0744,CA0002796,X0744,四分律名義標釋,律部類,
KR6k0174,KR6k,X44n0745,CA0002820,X0745,四分律藏大小持戒犍度略釋,律部類,
KR6k0175,KR6k,X44n0746,CA0002808,X0746,四分律拾毗尼義鈔科,律部類,
KR6k0176,KR6k,X44n0747,CA0002806,X0747,四分律拾毗尼義鈔,律部類,
KR6k0177,KR6k,X44n0748,CA0002807,X0748,四分律拾毗尼義鈔輔要記,律部類,
KR6k0178,KR6k,T45n1892,CA0001190,T1892,關中創立戒壇圖經,律部類,
KR6k0179,KR6k,T45n1893,CA0001861,T1893,淨心誡觀法,律部類,
KR6k0180,KR6k,T45n1894,CA0003139,T1894,釋門章服儀,律部類,
KR6k0181,KR6k,T45n1895,CA0002062,T1895,量處輕重儀,律部類,
KR6k0182,KR6k,T45n1896,CA0003135,T1896,釋門歸敬儀,律部類,
KR6k0183,KR6k,T45n1897,CA0001568,T1897,教誡新學比丘行護律儀,律部類,
KR6k0184,KR6k,T45n1898,CA0002132,T1898,律相感通傳,律部類,
KR6k0185,KR6k,T45n1899,CA0002931,T1899,中天竺舍衛國祇洹寺圖經,律部類,
KR6k0186,KR6k,T45n1900,CA0001108,T1900,佛制比丘六物圖,律部類,
KR6k0187,KR6k,X59n1102,CA0001109,X1102,佛制六物圖辯訛,律部類,
KR6k0188,KR6k,T45n1901,CA0001350,T1901,護命放生軌儀法,律部類,
KR6k0189,KR6k,T45n1902,CA0003178,T1902,受用三水要行法,律部類,
KR6k0190,KR6k,T45n1903,CA0003203,T1903,說罪要行法,律部類,
KR6k0191,KR6k,T45n1904,CA0001152,T1904,根本說一切有部出家授近圓羯磨儀範,律部類,
KR6k0192,KR6k,T45n1905,CA0001151,T1905,根本說一切有部苾芻習學略法,律部類,
KR6k0193,KR6k,T45n1906,CA0000982,T1906,菩薩戒本宗要,律部類,
KR6k0194,KR6k,T45n1907,CA0000975,T1907,菩薩戒本持犯要記,律部類,
KR6k0195,KR6k,X39n0702,CA0000976,X0702,菩薩戒本箋要,律部類,
KR6k0196,KR6k,X39n0703,CA0000984,X0703,菩薩戒羯磨文釋,律部類,
KR6k0197,KR6k,T45n1908,CA0002097,T1908,大乘六情懺悔,律部類,
KR6k0198,KR6k,T45n1909,CA0000373,T1909,慈悲道場懺法,律部類,
KR6k0199,KR6k,T45n1910,CA0000374,T1910,慈悲水懺法,律部類,
KR6k0200,KR6k,X74n1489,CA0003389,X1489,吳中石佛相好懺儀,律部類,
KR6k0201,KR6k,X74n1490,CA0002924,X1490,舍利懺法,律部類,
KR6k0202,KR6k,X74n1495,CA0003192,X1495,慈悲道場水懺法隨聞錄,律部類,
KR6k0203,KR6k,X74n1496,CA0003191,X1496,慈悲道場水懺法科註,律部類,
KR6k0204,KR6k,X74n1497,CA0003195,X1497,法界聖凡水陸勝會修齋儀軌,律部類,
KR6k0205,KR6k,X74n1498,CA0003194,X1498,法界聖凡水陸大齋普利道場性相通論,律部類,
KR6k0206,KR6k,X74n1499,CA0003193,X1499,法界聖凡水陸大齋法輪寶懺,律部類,
KR6k0207,KR6k,X74n1504,CA0002326,X1504,南山祖師禮讚文,律部類,
KR6k0208,KR6k,X74n1505,CA0002327,X1505,南山祖師禮讚文,律部類,
KR6k0209,KR6k,X74n1506,CA0002328,X1506,南山祖師禮讚文,律部類,
KR6k0210,KR6k,X74n1507,CA0000723,X1507,大智律師禮讚文,律部類,
KR6k0211,KR6k,X59n1096,CA0001862,X1096,淨心誡觀法發真鈔,律部類,
KR6k0212,KR6k,X59n1098,CA0003706,X1098,衣鉢名義章,律部類,
KR6k0213,KR6k,X59n1099,CA0003586,X1099,新受戒比丘六念五觀法,律部類,
KR6k0214,KR6k,X59n1097,CA0003140,X1097,釋門章服儀應法記,律部類,
KR6k0215,KR6k,X59n1100,CA0000735,X1100,道具賦,律部類,
KR6k0216,KR6k,X59n1104,CA0004072,X1104,芝園遺編,律部類,
KR6k0217,KR6k,X59n1105,CA0004070,X1105,芝園集,律部類,
KR6k0218,KR6k,X59n1106,CA0004071,X1106,補續芝園集,律部類,
KR6k0219,KR6k,X59n1109,CA0004108,X1109,終南家業,律部類,
KR6k0220,KR6k,X60n1110,CA0002136,X1110,律宗會元,律部類,
KR6k0221,KR6k,X60n1111,CA0002380,X1111,蓬折直辨,律部類,
KR6k0222,KR6k,X60n1112,CA0002379,X1112,蓬折箴,律部類,
KR6k0223,KR6k,X39n0709,CA0002396,X0709,毗尼止持會集,律部類,
KR6k0224,KR6k,X60n1115,CA0002390,X1115,毗尼日用切要,律部類,
KR6k0225,KR6k,X60n1122,CA0002885,X1122,沙彌尼律儀要略,律部類,
KR6k0226,KR6k,X60n1128,CA0000516,X1128,傳戒正範,律部類,
KR6k0227,KR6k,X60n1116,CA0002391,X1116,毗尼日用切要香乳記,律部類,
KR6k0228,KR6k,X60n1119,CA0002880,X1119,沙彌律儀要略述義,律部類,
KR6k0229,KR6k,X60n1134,CA0000814,X1134,二部僧授戒儀式,律部類,
KR6k0230,KR6k,X60n1135,CA0001575,X1135,羯磨儀式,律部類,
KR6k0231,KR6k,X60n1117,CA0002876,X1117,沙門日用,律部類,
KR6k0232,KR6k,X60n1118,CA0002881,X1118,沙彌律儀要略增註,律部類,
KR6k0233,KR6k,X60n1129,CA0001295,X1129,歸戒要集,律部類,
KR6k0234,KR6k,X60n1130,CA0000103,X1130,八關齋法,律部類,
KR6k0235,KR6k,X60n1131,CA0000301,X1131,比丘受戒錄,律部類,
KR6k0236,KR6k,X60n1132,CA0000299,X1132,比丘尼受戒錄,律部類,
KR6k0237,KR6k,X60n1133,CA0002890,X1133,沙彌學戒儀軌頌註,律部類,
KR6k0238,KR6k,X74n1491,CA0002030,X1491,禮舍利塔儀式,律部類,
KR6k0239,KR6k,X74n1492,CA0002028,X1492,禮佛儀式,律部類,
KR6k0240,KR6k,X74n1493,CA0001173,X1493,供諸天科儀,律部類,
KR6k0241,KR6k,X44n0749,CA0004010,X0749,佛說齋經科註,律部類,
KR6k0242,KR6k,X60n1121,CA0002887,X1121,沙彌十戒威儀錄要,律部類,
KR6k0243,KR6k,X60n1123,CA0003935,X1123,在家律要廣集,律部類,
KR6k0244,KR6k,X60n1124,CA0002134,X1124,律要後集,律部類,
KR6k0245,KR6k,X60n1137,CA0000971,X1137,梵網經懺悔行法,律部類,
KR6k0246,KR6k,X60n1126,CA0001336,X1126,弘戒法儀,律部類,
KR6k0247,KR6k,X60n1127,CA0000518,X1127,傳授三壇弘戒法儀,律部類,
KR6k0248,KR6k,X59n1085,CA0003171,X1085,受菩薩戒儀,律部類,
KR6k0249,KR6k,X59n1086,CA0003184,X1086,授菩薩戒儀,律部類,
KR6k0250,KR6k,X59n1087,CA0002144,X1087,略授三歸五八戒並菩薩戒,律部類,
KR6k0251,KR6k,X59n1088,CA0003169,X1088,受菩薩戒法,律部類,
KR6k0252,KR6k,X59n1094,CA0003136,X1094,釋門歸敬儀護法記,律部類,
KR6k0253,KR6k,X59n1095,CA0003137,X1095,釋門歸敬儀通真記,律部類,
KR6k0254,KR6k,X59n1103,CA0002751,X1103,三衣顯正圖,律部類,
KR6k0255,KR6k,X59n1107,CA0002138,X1107,律宗新學名句,律部類,
KR6k0256,KR6k,X59n1108,CA0002137,X1108,律宗問答,律部類,
KR6k0257,KR6k,X60n1113,CA0002135,X1113,律苑事規,律部類,
KR6k0258,KR6k,X60n1114,CA0002389,X1114,毗尼日用錄,律部類,
KR6k0259,KR6k,X60n1120,CA0002878,X1120,沙彌律儀毗尼日用合參,律部類,
KR6k0260,KR6k,X60n1125,CA0002133,X1125,律學發軔,律部類,
KR6k0261,KR6k,X60n1136,CA0001816,X1136,經律戒相布薩軌儀,律部類,
KR6k0262,KR6k,X60n1138,CA0001588,X1138,戒殺四十八問,律部類,
KR6k0263,KR6k,X60n1139,CA0003225,X1139,體仁要術,律部類,
KR6k0264,KR6k,A114n1505,CA0007987,A1505,佛說清淨毘奈耶最上大乘經,律部類,
KR6k0265,KR6k,G104n2250,CA0008626,G2250,南山律在家備覽略編,律部類,
KR6k0266,KR6k,G104n2251,CA0008627,G2251,四分律含註戒本隨講別錄,律部類,
KR6k0267,KR6k,G104n2252,CA0008628,G2252,四分律含註戒本科,律部類,
KR6k0268,KR6k,G104n2253,CA0008629,G2253,四分律含註戒本疏略科,律部類,
KR6k0269,KR6k,G104n2254,CA0008630,G2254,四分律含註戒本略釋,律部類,
KR6k0270,KR6k,G104n2255,CA0008650,G2255,四分律刪補隨機羯磨隨講別錄,律部類,
KR6k0271,KR6k,G104n2256,CA0008631,G2256,四分律刪補隨機羯磨疏略科,律部類,
KR6k0272,KR6k,G104n2257,CA0008632,G2257,事鈔持犯方軌篇表記,律部類,
KR6k0273,KR6k,G104n2258,CA0008651,G2258,事鈔略科,律部類,
KR6k0274,KR6k,G104n2259,CA0008652,G2259,事鈔戒業疏科別錄合冊,律部類,
KR6k0275,KR6k,G104n2260,CA0008653,G2260,律鈔宗要隨講別錄,律部類,
KR6k0276,KR6k,G104n2261,CA0008654,G2261,四分律比丘尼鈔科,律部類,
KR6k0277,KR6k,G104n2262,CA0008655,G2262,梵網經菩薩戒本淺釋,律部類,
KR6k0278,KR6k,G104n2263,CA0008656,G2263,梵網十重戒諸疏所判罪相緩急異同表,律部類,
KR6k0279,KR6k,G104n2264,CA0008657,G2264,梵網經賢首疏盜戒第六種類輕重門科表,律部類,
KR6k0280,KR6k,G104n2265,CA0008658,G2265,菩薩戒本宗要表科,律部類,
KR6k0281,KR6k,G104n2266,CA0008659,G2266,梵網經古跡記科表,律部類,
KR6k0282,KR6k,G104n2267,CA0008660,G2267,釋門歸敬儀擷錄,律部類,
KR6k0283,KR6k,G104n2268,CA0008633,G2268,授三歸依大意,律部類,
KR6k0284,KR6k,G104n2269,CA0008634,G2269,釋門歸敬儀科,律部類,
KR6k0285,KR6k,G104n2270,CA0008635,G2270,律學要略,律部類,
KR6k0286,KR6k,G104n2271,CA0008636,G2271,菩薩瓔珞經自誓受菩薩五重戒法,律部類,
KR6k0287,KR6k,G104n2272,CA0008637,G2272,僧尼十種受法料簡圖,律部類,
KR6k0288,KR6k,G104n2273,CA0008638,G2273,剃髮儀式,律部類,
KR6k0289,KR6k,G104n2274,CA0008639,G2274,表無表章科,律部類,
KR6k0290,KR6k,G104n2275,CA0008640,G2275,盜戒釋相概略問答,律部類,
KR6k0291,KR6k,G104n2276,CA0008641,G2276,南山律苑雜錄,律部類,
KR6k0292,KR6k,G104n2277,CA0008642,G2277,毗柰耶質疑編,律部類,
KR6k0293,KR6k,G104n2278,CA0008643,G2278,青年佛徒應注意的四項,律部類,
KR6k0294,KR6k,G104n2279,CA0008644,G2279,人生之最後,律部類,
KR6k0295,KR6k,G104n2280,CA0008645,G2280,根本說一切有部毗柰耶犯相摘記,律部類,
KR6k0296,KR6k,G104n2281,CA0008646,G2281,根本說一切有部毗柰耶自行抄,律部類,
KR6k0297,KR6k,G104n2282,CA0008647,G2282,學根本說一切有部律入門次第,律部類,
KR6k0298,KR6k,G104n2283,CA0008648,G2283,四分律比丘戒相表記校註,律部類,
KR6k0299,KR6k,G104n2284,CA0008649,G2284,榑桑國藏古袈裟圖,律部類,
KR6l0001,KR6l,T26n1536,CA0000056,T1536,阿毘達磨集異門足論,毘曇部類,
KR6l0002,KR6l,T26n1537,CA0000053,T1537,阿毘達磨法蘊足論,毘曇部類,
KR6l0003,KR6l,T26n1538,CA0003021,T1538,施設論,毘曇部類,
KR6l0004,KR6l,T26n1539,CA0000062,T1539,阿毘達磨識身足論,毘曇部類,
KR6l0005,KR6l,T26n1540,CA0000057,T1540,阿毘達磨界身足論,毘曇部類,
KR6l0006,KR6l,T26n1541,CA0004111,T1541,眾事分阿毘曇論,毘曇部類,
KR6l0007,KR6l,T26n1542,CA0000061,T1542,阿毘達磨品類足論,毘曇部類,
KR6l0008,KR6l,T26n1543,CA0000067,T1543,阿毘曇八犍度論,毘曇部類,
KR6l0009,KR6l,T26n1544,CA0000052,T1544,阿毘達磨發智論,毘曇部類,
KR6l0010,KR6l,T27n1545,CA0000051,T1545,阿毘達磨大毘婆沙論,毘曇部類,
KR6l0011,KR6l,T28n1546,CA0000068,T1546,阿毘曇毘婆沙論,毘曇部類,
KR6l0012,KR6l,T28n1547,CA0000308,T1547,鞞婆沙論,毘曇部類,
KR6l0013,KR6l,T28n1548,CA0002925,T1548,舍利弗阿毘曇論,毘曇部類,
KR6l0014,KR6l,T28n1549,CA0003998,T1549,尊婆須蜜菩薩所集論,毘曇部類,
KR6l0015,KR6l,T28n1550,CA0000070,T1550,阿毘曇心論,毘曇部類,
KR6l0016,KR6l,T28n1551,CA0000940,T1551,阿毘曇心論經,毘曇部類,
KR6l0017,KR6l,T28n1552,CA0003929,T1552,雜阿毘曇心論,毘曇部類,
KR6l0018,KR6l,T28n1553,CA0000054,T1553,阿毘曇甘露味論,毘曇部類,
KR6l0019,KR6l,T28n1554,CA0002676,T1554,入阿毘達磨論,毘曇部類,
KR6l0020,KR6l,T28n1555,CA0003489,T1555,五事毘婆沙論,毘曇部類,
KR6l0021,KR6l,T28n1556,CA0002702,T1556,薩婆多宗五事論,毘曇部類,
KR6l0022,KR6l,T28n1557,CA0000069,T1557,阿毘曇五法行經,毘曇部類,
KR6l0023,KR6l,T29n1558,CA0000058,T1558,阿毘達磨俱舍論,毘曇部類,
KR6l0028,KR6l,T29n1559,CA0000060,T1559,阿毘達磨俱舍釋論,毘曇部類,
KR6l0029,KR6l,T29n1560,CA0000059,T1560,阿毘達磨俱舍論本頌,毘曇部類,
KR6l0030,KR6l,T29n1561,CA0001896,T1561,俱舍論實義疏,毘曇部類,
KR6l0031,KR6l,T29n1562,CA0000063,T1562,阿毘達磨順正理論,毘曇部類,
KR6l0032,KR6l,T29n1563,CA0000066,T1563,阿毘達磨藏顯宗論,毘曇部類,
KR6l0033,KR6l,X53n0843,CA0003198,X0843,順正理論述文記,毘曇部類,
KR6l0034,KR6l,T41n1821,CA0001890,T1821,俱舍論記,毘曇部類,
KR6l0035,KR6l,T41n1822,CA0001898,T1822,俱舍論疏,毘曇部類,
KR6l0036,KR6l,T41n1823,CA0001893,T1823,俱舍論頌疏,毘曇部類,
KR6l0037,KR6l,X53n0836,CA0001897,X0836,俱舍論疏,毘曇部類,
KR6l0038,KR6l,X53n0837,CA0001889,X0837,俱舍論法宗原,毘曇部類,
KR6l0039,KR6l,X53n0838,CA0001894,X0838,俱舍論頌疏序記,毘曇部類,
KR6l0040,KR6l,X53n0839,CA0001895,X0839,俱舍論頌疏義鈔,毘曇部類,
KR6l0041,KR6l,X53n0841,CA0001892,X0841,俱舍論頌疏記,毘曇部類,
KR6l0042,KR6l,X53n0842,CA0001891,X0842,俱舍論頌疏,毘曇部類,
KR6l0045,KR6l,T85n2840,CA0004861,T2840,三界圖,"毘曇部類,敦煌寫本部類",
KR6m0001,KR6m,T30n1564,CA0004105,T1564,中論,中觀部類,
KR6m0003,KR6m,T30n1565,CA0003199,T1565,順中論,中觀部類,
KR6m0004,KR6m,T30n1566,CA0000176,T1566,般若燈論釋,中觀部類,
KR6m0005,KR6m,K41n1482,CA0007835,K1482,大乘中觀釋論,中觀部類,
KR6m0005,KR6m,T30n1567,CA0004104,T1567,大乘中觀釋論,中觀部類,
KR6m0006,KR6m,T42n1824,CA0004103,T1824,中觀論疏,中觀部類,
KR6m0008,KR6m,T30n1568,CA0003044,T1568,十二門論,中觀部類,
KR6m0009,KR6m,T42n1825,CA0003045,T1825,十二門論疏,中觀部類,
KR6m0010,KR6m,T42n1826,CA0003046,T1826,十二門論宗致義記,中觀部類,
KR6m0012,KR6m,T30n1569,CA0000150,T1569,百論,中觀部類,
KR6m0013,KR6m,T42n1827,CA0000151,T1827,百論疏,中觀部類,
KR6m0014,KR6m,T30n1570,CA0001282,T1570,廣百論本,中觀部類,
KR6m0015,KR6m,T30n1571,CA0001283,T1571,大乘廣百論釋論,中觀部類,
KR6m0016,KR6m,T85n2800,CA0004820,T2800,廣百論疏卷第一,"中觀部類,敦煌寫本部類",
KR6m0017,KR6m,T30n1572,CA0000157,T1572,百字論,中觀部類,
KR6m0018,KR6m,T30n1573,CA0003744,T1573,壹輸盧迦論,中觀部類,
KR6m0019,KR6m,T30n1574,CA0002421,T1574,大乘破有論,中觀部類,
KR6m0020,KR6m,T30n1575,CA0002099,T1575,六十頌如理論,中觀部類,
KR6m0021,KR6m,T30n1576,CA0000819,T1576,大乘二十頌論,中觀部類,
KR6m0022,KR6m,T30n1577,CA0000719,T1577,大丈夫論,中觀部類,
KR6m0023,KR6m,T30n1578,CA0004024,T1578,大乘掌珍論,中觀部類,
KR6m0025,KR6m,X46n0788,CA0004025,X0788,掌珍論疏,中觀部類,
KR6m0026,KR6m,T45n1852,CA0002725,T1852,三論玄義,中觀部類,
KR6m0031,KR6m,T45n1853,CA0000573,T1853,大乘玄論,中觀部類,
KR6m0034,KR6m,T45n1854,CA0000815,T1854,二諦義,中觀部類,
KR6m0035,KR6m,T45n1855,CA0002726,T1855,三論遊意義,中觀部類,
KR6m0036,KR6m,T45n1856,CA0000567,T1856,鳩摩羅什法師大義,中觀部類,
KR6m0037,KR6m,T45n1857,CA0000273,T1857,寶藏論,中觀部類,
KR6m0038,KR6m,T45n1858,CA0004035,T1858,肇論,中觀部類,
KR6m0039,KR6m,T45n1859,CA0004038,T1859,肇論疏,中觀部類,
KR6m0040,KR6m,T45n1860,CA0004041,T1860,肇論新疏,中觀部類,
KR6m0041,KR6m,X54n0866,CA0004037,X0866,肇論疏,中觀部類,
KR6m0042,KR6m,X54n0868,CA0004039,X0868,肇論疏科,中觀部類,
KR6m0043,KR6m,X54n0869,CA0004043,X0869,夾科肇論序注,中觀部類,
KR6m0044,KR6m,X54n0870,CA0004040,X0870,注肇論疏,中觀部類,
KR6m0045,KR6m,X54n0872,CA0004042,X0872,肇論新疏游刃,中觀部類,
KR6m0046,KR6m,X54n0873,CA0004036,X0873,肇論略註,中觀部類,
KR6m0047,KR6m,X54n0878,CA0003504,X0878,物不遷正量證,中觀部類,
KR6m0048,KR6m,X54n0879,CA0003503,X0879,物不遷正量論,中觀部類,
KR6m0049,KR6m,X54n0880,CA0003502,X0880,物不遷論辯解,中觀部類,
KR6m0050,KR6m,X46n0784,CA0002829,X0784,大乘四論玄義,中觀部類,
KR6m0051,KR6m,X54n0876,CA0002723,X0876,三論略章,中觀部類,
KR6m0052,KR6m,G151n2559,CA0008689,G2559,十二門論講話,中觀部類,
KR6n0001,KR6n,T30n1579,CA0003829,T1579,瑜伽師地論,瑜伽部類,
KR6n0002,KR6n,T30n1580,CA0003830,T1580,瑜伽師地論釋,瑜伽部類,
KR6n0003,KR6n,T30n1581,CA0002429,T1581,菩薩地持經,瑜伽部類,
KR6n0004,KR6n,T30n1582,CA0002450,T1582,菩薩善戒經,瑜伽部類,
KR6n0005,KR6n,T30n1583,CA0002451,T1583,菩薩善戒經,瑜伽部類,
KR6n0006,KR6n,T30n1584,CA0001902,T1584,決定藏論,瑜伽部類,
KR6n0007,KR6n,T42n1828,CA0003827,T1828,瑜伽論記,瑜伽部類,
KR6n0008,KR6n,T43n1829,CA0003828,T1829,瑜伽師地論略纂,瑜伽部類,
